id,lien,nom,Marque,image_url,boutique,Taille Ecran,Type Ecran,Processeur,Réf processeur,Mémoire,Disque Dur,Type de disque dur,Carte Graphique,Système d'exploitation,Gamer,prix
N1612QVNB3530-UBU-24SAC,https://www.tunisianet.com.tn/pc-portable-tunisie/81633-pc-portable-dell-vostro-3530-i3-1305u-24-go-512-go-ssd-noir-avec-sacoche-offerte.html,Pc Portable Dell Vostro 3530 / i3-1305U / 24 Go / 512 Go SSD / Noir Avec Sacoche Offerte,,https://www.tunisianet.com.tn/406344-home/pc-portable-dell-vostro-3530-i3-1305u-24-go-512-go-ssd-noir-avec-sacoche-offerte.jpg,tunisianet,"14"" - 15.6""",Full HD,Intel Core i3,"Intel Core i3-1305U ( Jusqu'à 4.50 GHz,10 Mo de mémoire cache)",24 Go,512 Go SSD,,Graphique Intégrée,FreeDos,,"1 289,000 DT"
83A100NRFE-2Y-16,https://www.tunisianet.com.tn/pc-portable-tunisie/81709-pc-portable-lenovo-v15-g4-iru-i3-1315u-16-go-512-go-ssd-noir-avec-sacoche-lenovo-offerte.html,Pc Portable Lenovo V15 G4 IRU / i3-1315U / 16 Go / 512 Go SSD / Noir Avec Sacoche Lenovo Offerte,,https://www.tunisianet.com.tn/406897-home/pc-portable-lenovo-v15-g4-iru-i3-1315u-16-go-512-go-ssd-noir-avec-sacoche-lenovo-offerte.jpg,tunisianet,"14"" - 15.6""",Full HD,Intel Core i3,"Intel Core i3-1315U 13ème Génération, 3.3 Ghz up to 4.5 GHz, 10 Mo de mémoire cache",16 Go,512 Go SSD,,Graphique Intégrée,FreeDos,,"1 299,000 DT"
N1612QVNB3530-UBU-16W11P,https://www.tunisianet.com.tn/pc-portable-tunisie/81099-pc-portable-dell-vostro-3530-i3-1305u-16-go-512-go-ssd-windows-11-pro-noir.html,Pc Portable Dell Vostro 3530 / i3-1305U / 16 Go / 512 Go SSD / Windows 11 Pro / Noir,,https://www.tunisianet.com.tn/402968-home/pc-portable-dell-vostro-3530-i3-1305u-16-go-512-go-ssd-windows-11-pro-noir.jpg,tunisianet,"14"" - 15.6""",Full HD,Intel Core i3,"Intel Core i3-1305U ( Jusqu'à 4.50 GHz,10 Mo de mémoire cache)",16 Go,512 Go SSD,,Graphique Intégrée,Windows 11,,"1 299,000 DT"
82XQ00M7FG-2Y,https://www.tunisianet.com.tn/pc-portable-tunisie/82765-pc-portable-lenovo-ips3-r5-7520u-16g-512ssd-156fhd-grey-sacoche-lenovo.html,PC PORTABLE LENOVO IPS3 R5-7520U 16G / 512 Go SSD / GREY + SACOCHE LENOVO,,https://www.tunisianet.com.tn/412528-home/pc-portable-lenovo-ips3-r5-7520u-16g-512ssd-156fhd-grey-sacoche-lenovo.jpg,tunisianet,"14"" - 15.6""",Full HD,AMD Ryzen 5,"AMD Ryzen 5 7520U, up to 4.3 Ghz, 4 Mo de mémoire cache",16 Go,512 Go SSD,,Graphique Intégrée,FreeDos,,"1 299,000 DT"
N1612QVNB3530-UBU-24,https://www.tunisianet.com.tn/pc-portable-tunisie/80846-pc-portable-dell-vostro-3530-i3-1305u-24-go-512-go-ssd-noir.html,Pc Portable Dell Vostro 3530 / i3-1305U / 24 Go / 512 Go SSD / Noir,,https://www.tunisianet.com.tn/401809-home/pc-portable-dell-vostro-3530-i3-1305u-24-go-512-go-ssd-noir.jpg,tunisianet,"14"" - 15.6""",Full HD,Intel Core i3,"Intel Core i3-1305U ( Jusqu'à 4.50 GHz,10 Mo de mémoire cache)",24 Go,512 Go SSD,,Graphique Intégrée,FreeDos,,"1 309,000 DT"
N1612QVNB3530-UBU-16W11-S,https://www.tunisianet.com.tn/pc-portable-tunisie/81632-pc-portable-dell-vostro-3530-i3-1305u-16-go-512-go-ssd-windows-11-pro-noir-avec-sacoche-offerte.html,Pc Portable Dell Vostro 3530 / i3-1305U / 16 Go / 512 Go SSD / Windows 11 Pro / Noir Avec Sacoche Offerte,,https://www.tunisianet.com.tn/406333-home/pc-portable-dell-vostro-3530-i3-1305u-16-go-512-go-ssd-windows-11-pro-noir-avec-sacoche-offerte.jpg,tunisianet,"14"" - 15.6""",Full HD,Intel Core i3,"Intel Core i3-1305U ( Jusqu'à 4.50 GHz,10 Mo de mémoire cache)",16 Go,512 Go SSD,,Graphique Intégrée,Windows 11,,"1 309,000 DT"
N1612QVNB3530-UBU-32SAC,https://www.tunisianet.com.tn/pc-portable-tunisie/81635-pc-portable-dell-vostro-3530-i3-1305u-32-go-512-go-ssd-noir-avec-sacoche-offerte.html,Pc Portable Dell Vostro 3530 / i3-1305U / 32 Go / 512 Go SSD / Noir Avec Sacoche Offerte,,https://www.tunisianet.com.tn/406366-home/pc-portable-dell-vostro-3530-i3-1305u-32-go-512-go-ssd-noir-avec-sacoche-offerte.jpg,tunisianet,"14"" - 15.6""",Full HD,Intel Core i3,"Intel Core i3-1305U ( Jusqu'à 4.50 GHz,10 Mo de mémoire cache)",32 Go,512 Go SSD,,Graphique Intégrée,FreeDos,,"1 315,000 DT"
A2AN9EA-32,https://www.tunisianet.com.tn/pc-portable-tunisie/75944-pc-portable-hp-15-fd0051nk-i3-n305-32-go-512-go-ssd-gold.html,Pc Portable HP 15-fd0051nk / i3-N305 / 32 Go / 512 Go SSD / Gold,,https://www.tunisianet.com.tn/372592-home/pc-portable-hp-15-fd0051nk-i3-n305-32-go-512-go-ssd-gold.jpg,tunisianet,"14"" - 15.6""",Full HD,Intel Core i3,"Intel Core i3-N305, jusqu’à 3,8 GHz, 6 Mo de mémoire cache",32 Go,512 Go SSD,,Graphique Intégrée,FreeDos,,"1 319,000 DT"
82VG00NXFG-2Y,https://www.tunisianet.com.tn/pc-portable-tunisie/76827-pc-portable-lenovo-ip1-athlon-silver-7120u-8g-256ssd-grey-avec-sacoche-offert.html,PC PORTABLE LENOVO IP1 / AMD Ryzen5 7520U / 16G 512SSD /  GRIS /  Windows 11 AVEC SACOCHE OFFERT,,https://www.tunisianet.com.tn/377720-home/pc-portable-lenovo-ip1-athlon-silver-7120u-8g-256ssd-grey-avec-sacoche-offert.jpg,tunisianet,,,AMD Ryzen 5,"AMD Ryzen 5 7520U, up to 4.3 Ghz, 4 Mo de mémoire cache",16 Go,512 Go SSD,,Graphique Intégrée,Windows 11,,"1 319,000 DT"
A2AP0EA-32,https://www.tunisianet.com.tn/pc-portable-tunisie/75909-pc-portable-hp-15-fd0053nk-i3-n305-32-go-512-go-ssd-silver.html,Pc Portable HP 15-fd0053nk / i3-N305 / 32 Go / 512 Go SSD / Silver,,https://www.tunisianet.com.tn/372361-home/pc-portable-hp-15-fd0053nk-i3-n305-32-go-512-go-ssd-silver.jpg,tunisianet,"14"" - 15.6""",Full HD,Intel Core i3,"Intel Core i3-N305, jusqu’à 3,8 GHz, 6 Mo de mémoire cache",32 Go,512 Go SSD,,Graphique Intégrée,FreeDos,,"1 319,000 DT"
A2AP1EA-32,https://www.tunisianet.com.tn/pc-portable-tunisie/75621-pc-portable-hp-15-fd0055nk-i3-n305-32-go-512-go-ssd-noir.html,Pc Portable HP 15-fd0055nk / i3-N305 / 32 Go / 512 Go SSD / Noir,,https://www.tunisianet.com.tn/370696-home/pc-portable-hp-15-fd0055nk-i3-n305-32-go-512-go-ssd-noir.jpg,tunisianet,"14"" - 15.6""",Full HD,Intel Core i3,"Intel Core i3-N305, jusqu’à 3,8 GHz, 6 Mo de mémoire cache",32 Go,512 Go SSD,,Graphique Intégrée,FreeDos,,"1 319,000 DT"
A2MM1EA-32,https://www.tunisianet.com.tn/pc-portable-tunisie/79034-pc-portable-hp-15-fd0052nk-i3-n305-32-go-512-go-ssd-bleu.html,Pc Portable HP 15-fd0052nk / i3-N305 / 32 Go / 512 Go SSD / Bleu,,https://www.tunisianet.com.tn/392980-home/pc-portable-hp-15-fd0052nk-i3-n305-32-go-512-go-ssd-bleu.jpg,tunisianet,"14"" - 15.6""",Full HD,Intel Core i3,"Intel Core i3-N305, jusqu’à 3,8 GHz, 6 Mo de mémoire cache",32 Go,512 Go SSD,,Graphique Intégrée,FreeDos,,"1 319,000 DT"
N1612QVNB3530-UBU-24W11P,https://www.tunisianet.com.tn/pc-portable-tunisie/81100-pc-portable-dell-vostro-3530-i3-1305u-24-go-512-go-ssd-windows-11-pro-noir.html,Pc Portable Dell Vostro 3530 / i3-1305U / 24 Go / 512 Go SSD / Windows 11 Pro / Noir,,https://www.tunisianet.com.tn/402978-home/pc-portable-dell-vostro-3530-i3-1305u-24-go-512-go-ssd-windows-11-pro-noir.jpg,tunisianet,"14"" - 15.6""",Full HD,Intel Core i3,"Intel Core i3-1305U ( Jusqu'à 4.50 GHz,10 Mo de mémoire cache)",24 Go,512 Go SSD,,Graphique Intégrée,Windows 11,,"1 339,000 DT"
N1612QVNB3530-UBU-24W11-S,https://www.tunisianet.com.tn/pc-portable-tunisie/81634-pc-portable-dell-vostro-3530-i3-1305u-24-go-512-go-ssd-windows-11-pro-noir-avec-sacoche-offerte.html,Pc Portable Dell Vostro 3530 / i3-1305U / 24 Go / 512 Go SSD / Windows 11 Pro / Noir Avec Sacoche Offerte,,https://www.tunisianet.com.tn/406355-home/pc-portable-dell-vostro-3530-i3-1305u-24-go-512-go-ssd-windows-11-pro-noir-avec-sacoche-offerte.jpg,tunisianet,"14"" - 15.6""",Full HD,Intel Core i3,"Intel Core i3-1305U ( Jusqu'à 4.50 GHz,10 Mo de mémoire cache)",24 Go,512 Go SSD,,Graphique Intégrée,Windows 11,,"1 349,000 DT"
82XQ00M7FG-2Y-W11P,https://www.tunisianet.com.tn/pc-portable-tunisie/83763-pc-portable-lenovo-ips3-r5-7520u-16g-512-go-ssd-windows-11-pro-grey-sacoche-lenovo.html,PC PORTABLE LENOVO IPS3 R5-7520U 16G / 512 Go SSD / Windows 11 Pro / GREY + SACOCHE LENOVO,,https://www.tunisianet.com.tn/417787-home/pc-portable-lenovo-ips3-r5-7520u-16g-512-go-ssd-windows-11-pro-grey-sacoche-lenovo.jpg,tunisianet,"14"" - 15.6""",Full HD,AMD Ryzen 5,"AMD Ryzen 5 7520U, up to 4.3 Ghz, 4 Mo de mémoire cache",16 Go,512 Go SSD,,Graphique Intégrée,Windows 11,,"1 359,000 DT"
N1612QVNB3530-UBU-32W11P,https://www.tunisianet.com.tn/pc-portable-tunisie/81101-pc-portable-dell-vostro-3530-i3-1305u-32-go-512-go-ssd-windows-11-pro-noir.html,Pc Portable Dell Vostro 3530 / i3-1305U / 32 Go / 512 Go SSD / Windows 11 Pro / Noir,,https://www.tunisianet.com.tn/402988-home/pc-portable-dell-vostro-3530-i3-1305u-32-go-512-go-ssd-windows-11-pro-noir.jpg,tunisianet,"14"" - 15.6""",Full HD,Intel Core i3,"Intel Core i3-1305U ( Jusqu'à 4.50 GHz,10 Mo de mémoire cache)",32 Go,512 Go SSD,,Graphique Intégrée,Windows 11,,"1 365,000 DT"
N1612QVNB3530-UBU-32W11-S,https://www.tunisianet.com.tn/pc-portable-tunisie/81636-pc-portable-dell-vostro-3530-i3-1305u-32-go-512-go-ssd-noir-avec-sacoche-offerte.html,Pc Portable Dell Vostro 3530 / i3-1305U / 32 Go / Windows 11 Pro / 512 Go SSD / Noir Avec Sacoche Offerte,,https://www.tunisianet.com.tn/406377-home/pc-portable-dell-vostro-3530-i3-1305u-32-go-512-go-ssd-noir-avec-sacoche-offerte.jpg,tunisianet,"14"" - 15.6""",Full HD,Intel Core i3,"Intel Core i3-1305U ( Jusqu'à 4.50 GHz,10 Mo de mémoire cache)",32 Go,512 Go SSD,,Graphique Intégrée,Windows 11,,"1 375,000 DT"
S-V3520I5-UBU,https://www.tunisianet.com.tn/pc-portable-tunisie/74202-pc-portable-dell-vostro-3520-i5-1235u-8-go-512-go-ssd-noir.html,Pc Portable DELL VOSTRO 3520 / i5-1235U / 8 Go / 512 Go SSD / Noir,,https://www.tunisianet.com.tn/362907-home/pc-portable-dell-vostro-3520-i5-1235u-8-go-512-go-ssd-noir.jpg,tunisianet,"14"" - 15.6""",Full HD,Intel Core i5 | Intel Core 5,"i5-1235U, 12è Génération, up to 4.4 GHz, 12 Mo de mémoire cache",8 Go,512 Go SSD,,Graphique Intégrée,FreeDos,,"1 425,000 DT"
V3520I5-UBU-12,https://www.tunisianet.com.tn/pc-portable-tunisie/74259-pc-portable-dell-vostro-3520-i5-1235u-12-go-512-go-ssd-noir.html,Pc Portable DELL VOSTRO 3520 / i5-1235U / 12 Go / 512 Go SSD / Noir,,https://www.tunisianet.com.tn/363403-home/pc-portable-dell-vostro-3520-i5-1235u-12-go-512-go-ssd-noir.jpg,tunisianet,"14"" - 15.6""",Full HD,Intel Core i5 | Intel Core 5,"i5-1235U, 12è Génération, up to 4.4 GHz, 12 Mo de mémoire cache",12 Go,512 Go SSD,,Graphique Intégrée,FreeDos,,"1 455,000 DT"
9S7-15S121-406,https://www.tunisianet.com.tn/pc-portable-tunisie/85310-pc-portable-msi-modern-15-f13mg-406xfr-i3-1315u-8-go-512-go-ssd-gris.html,PC Portable MSI Modern 15 F13MG-406XFR / i3-1315U / 8 Go / 512 Go SSD / Gris,,https://www.tunisianet.com.tn/425274-home/pc-portable-msi-modern-15-f13mg-406xfr-i3-1315u-8-go-512-go-ssd-gris.jpg,tunisianet,"14"" - 15.6""",Full HD,Intel Core i3,"Intel Core i3-1315U 13ème Génération, 3.3 Ghz up to 4.5 GHz, 10 Mo de mémoire cache",8 Go,512 Go SSD,,Graphique Intégrée,FreeDos,,"1 459,000 DT"
V3520I5-UBU-12-SAC,https://www.tunisianet.com.tn/pc-portable-tunisie/83048-pc-portable-dell-vostro-3520-i5-1235u-12-go-512-go-ssd-noir-avec-sac-a-dos-pour-pc-portable-156-bag-028-noir.html,"Pc Portable DELL VOSTRO 3520 / i5-1235U / 12 Go / 512 Go SSD / Noir Avec Sac à Dos Pour Pc Portable 15.6"" BAG 028 Noir",,https://www.tunisianet.com.tn/413838-home/pc-portable-dell-vostro-3520-i5-1235u-12-go-512-go-ssd-noir-avec-sac-a-dos-pour-pc-portable-156-bag-028-noir.jpg,tunisianet,"14"" - 15.6""",Full HD,Intel Core i5 | Intel Core 5,"i5-1235U, 12è Génération, up to 4.4 GHz, 12 Mo de mémoire cache",12 Go,512 Go SSD,,Graphique Intégrée,FreeDos,,"1 465,000 DT"
V3520I5-UBU-SAC,https://www.tunisianet.com.tn/pc-portable-tunisie/83047-pc-portable-dell-vostro-3520-i5-1235u-8-go-512-go-ssd-noir-avec-sac-a-dos-pour-pc-portable-156-bag-028-noir.html,"Pc Portable DELL VOSTRO 3520 / i5-1235U / 8 Go / 512 Go SSD / Noir Avec Sac à Dos Pour Pc Portable 15.6"" BAG 028 Noir",,https://www.tunisianet.com.tn/413833-home/pc-portable-dell-vostro-3520-i5-1235u-8-go-512-go-ssd-noir-avec-sac-a-dos-pour-pc-portable-156-bag-028-noir.jpg,tunisianet,"14"" - 15.6""",Full HD,Intel Core i5 | Intel Core 5,"i5-1235U, 12è Génération, up to 4.4 GHz, 12 Mo de mémoire cache",8 Go,512 Go SSD,,Graphique Intégrée,FreeDos,,"1 465,000 DT"
V3520I5-UBU-16,https://www.tunisianet.com.tn/pc-portable-tunisie/74260-pc-portable-dell-vostro-3520-i5-1235u-16-go-512-go-ssd-noir.html,Pc Portable DELL VOSTRO 3520 / i5-1235U / 16 Go / 512 Go SSD / Noir,,https://www.tunisianet.com.tn/363407-home/pc-portable-dell-vostro-3520-i5-1235u-16-go-512-go-ssd-noir.jpg,tunisianet,"14"" - 15.6""",Full HD,Intel Core i5 | Intel Core 5,"i5-1235U, 12è Génération, up to 4.4 GHz, 12 Mo de mémoire cache",16 Go,512 Go SSD,,Graphique Intégrée,FreeDos,,"1 475,000 DT"
V3520I5-UBU-16-SAC,https://www.tunisianet.com.tn/pc-portable-tunisie/83050-pc-portable-dell-vostro-3520-i5-1235u-16-go-512-go-ssd-noir-avec-sac-a-dos-pour-pc-portable-156-bag-028-noir.html,"Pc Portable DELL VOSTRO 3520 / i5-1235U / 16 Go / 512 Go SSD / Noir Avec Sac à Dos Pour Pc Portable 15.6"" BAG 028 Noir",,https://www.tunisianet.com.tn/413848-home/pc-portable-dell-vostro-3520-i5-1235u-16-go-512-go-ssd-noir-avec-sac-a-dos-pour-pc-portable-156-bag-028-noir.jpg,tunisianet,"14"" - 15.6""",Full HD,Intel Core i5 | Intel Core 5,"i5-1235U, 12è Génération, up to 4.4 GHz, 12 Mo de mémoire cache",16 Go,512 Go SSD,,Graphique Intégrée,FreeDos,,"1 485,000 DT"
82R400XLFG-2Y,https://www.tunisianet.com.tn/pc-portable-tunisie/81293-pc-portable-lenovo-ideapad-1-15alc7-ryzen-7-5700u-8-go-512-go-ssd-bleu-avec-sacoche-lenovo-t210-offerte-.html,Pc Portable Lenovo IdeaPad 1 15ALC7 / Ryzen 7 5700U / 8 Go / 512 Go SSD / Bleu Avec Sacoche Lenovo T210 Offerte,,https://www.tunisianet.com.tn/404541-home/pc-portable-lenovo-ideapad-1-15alc7-ryzen-7-5700u-8-go-512-go-ssd-bleu-avec-sacoche-lenovo-t210-offerte-.jpg,tunisianet,"14"" - 15.6""",Full HD,AMD Ryzen 7,"AMD Ryzen 7 5700U, up to 4.3 GHz, 8 Mo de mémoire cache",8 Go,512 Go SSD,,AMD Radeon,FreeDos,,"1 495,000 DT"
V3520I5-UBU-24,https://www.tunisianet.com.tn/pc-portable-tunisie/74261-pc-portable-dell-vostro-3520-i5-1235u-24-go-512-go-ssd-noir.html,Pc Portable DELL VOSTRO 3520 / i5-1235U / 24 Go / 512 Go SSD / Noir,,https://www.tunisianet.com.tn/363411-home/pc-portable-dell-vostro-3520-i5-1235u-24-go-512-go-ssd-noir.jpg,tunisianet,"14"" - 15.6""",Full HD,Intel Core i5 | Intel Core 5,"i5-1235U, 12è Génération, up to 4.4 GHz, 12 Mo de mémoire cache",24 Go,512 Go SSD,,Graphique Intégrée,FreeDos,,"1 505,000 DT"
V3520I5-UBU-24-SAC,https://www.tunisianet.com.tn/pc-portable-tunisie/83052-pc-portable-dell-vostro-3520-i5-1235u-24-go-512-go-ssd-noir-avec-sac-a-dos-pour-pc-portable-156-bag-028-noir.html,"Pc Portable DELL VOSTRO 3520 / i5-1235U / 24 Go / 512 Go SSD / Noir Avec Sac à Dos Pour Pc Portable 15.6"" BAG 028 Noir",,https://www.tunisianet.com.tn/413858-home/pc-portable-dell-vostro-3520-i5-1235u-24-go-512-go-ssd-noir-avec-sac-a-dos-pour-pc-portable-156-bag-028-noir.jpg,tunisianet,"14"" - 15.6""",Full HD,Intel Core i5 | Intel Core 5,"i5-1235U, 12è Génération, up to 4.4 GHz, 12 Mo de mémoire cache",24 Go,512 Go SSD,,Graphique Intégrée,FreeDos,,"1 515,000 DT"
V3520I5-UBUW11P,https://www.tunisianet.com.tn/pc-portable-tunisie/74418-pc-portable-dell-vostro-3520-i5-1235u-8-go-512-go-ssd-windows-11-pro-noir.html,Pc Portable DELL VOSTRO 3520 / i5-1235U / 8 Go / 512 Go SSD / Windows 11 Pro / Noir,,https://www.tunisianet.com.tn/364174-home/pc-portable-dell-vostro-3520-i5-1235u-8-go-512-go-ssd-windows-11-pro-noir.jpg,tunisianet,"14"" - 15.6""",Full HD,Intel Core i5 | Intel Core 5,"i5-1235U, 12è Génération, up to 4.4 GHz, 12 Mo de mémoire cache",8 Go,512 Go SSD,,Graphique Intégrée,Windows 11,,"1 515,000 DT"
V3520I5-UBU-12W11P,https://www.tunisianet.com.tn/pc-portable-tunisie/74419-pc-portable-dell-vostro-3520-i5-1235u-12-go-512-go-ssd-windows-11-pro-noir.html,Pc Portable DELL VOSTRO 3520 / i5-1235U / 12 Go / 512 Go SSD / Windows 11 Pro / Noir,,https://www.tunisianet.com.tn/364178-home/pc-portable-dell-vostro-3520-i5-1235u-12-go-512-go-ssd-windows-11-pro-noir.jpg,tunisianet,"14"" - 15.6""",Full HD,Intel Core i5 | Intel Core 5,"i5-1235U, 12è Génération, up to 4.4 GHz, 12 Mo de mémoire cache",12 Go,512 Go SSD,,Graphique Intégrée,Windows 11,,"1 515,000 DT"
V3520I5-UBU-12W11PSAC,https://www.tunisianet.com.tn/pc-portable-tunisie/83049-pc-portable-dell-vostro-3520-i5-1235u-12-go-512-go-ssd-windows-11-pro-noir-avec-sac-a-dos-pour-pc-portable-156-bag-028-noir.html,"Pc Portable DELL VOSTRO 3520 / i5-1235U / 12 Go / 512 Go SSD / Windows 11 Pro / Noir Avec Sac à Dos Pour Pc Portable 15.6"" BAG 028 Noir",,https://www.tunisianet.com.tn/413843-home/pc-portable-dell-vostro-3520-i5-1235u-12-go-512-go-ssd-windows-11-pro-noir-avec-sac-a-dos-pour-pc-portable-156-bag-028-noir.jpg,tunisianet,"14"" - 15.6""",Full HD,Intel Core i5 | Intel Core 5,"i5-1235U, 12è Génération, up to 4.4 GHz, 12 Mo de mémoire cache",12 Go,512 Go SSD,,Graphique Intégrée,Windows 11,,"1 525,000 DT"
V3520I5-UBUW11P-SAC,https://www.tunisianet.com.tn/pc-portable-tunisie/83057-pc-portable-dell-vostro-3520-i5-1235u-8-go-512-go-ssd-windows-11-pro-noir-avec-sac-a-dos-pour-pc-portable-156-bag-028-noir.html,"Pc Portable DELL VOSTRO 3520 / i5-1235U / 8 Go / 512 Go SSD / Windows 11 Pro / Noir Avec Sac à Dos Pour Pc Portable 15.6"" BAG 028 Noir",,https://www.tunisianet.com.tn/413878-home/pc-portable-dell-vostro-3520-i5-1235u-8-go-512-go-ssd-windows-11-pro-noir-avec-sac-a-dos-pour-pc-portable-156-bag-028-noir.jpg,tunisianet,"14"" - 15.6""",Full HD,Intel Core i5 | Intel Core 5,"i5-1235U, 12è Génération, up to 4.4 GHz, 12 Mo de mémoire cache",8 Go,512 Go SSD,,Graphique Intégrée,Windows 11,,"1 525,000 DT"
83A1009HFE-2Y,https://www.tunisianet.com.tn/pc-portable-tunisie/75999-pc-portable-lenovo-v15-i5-13420h-8g-512gssd-sacoche-offerte.html,PC PORTABLE LENOVO V15 I5-13420H 8G 512GSSD +  Sacoche  Offerte,,https://www.tunisianet.com.tn/372790-home/pc-portable-lenovo-v15-i5-13420h-8g-512gssd-sacoche-offerte.jpg,tunisianet,,,Intel Core i5 | Intel Core 5,"Intel Core i5-13420H (3.4 GH up to 4.60, 12 Mo de mémoire cache)",8 Go,512 Go SSD,,,FreeDos,,"1 529,000 DT"
83A1009HFE-2Y-12,https://www.tunisianet.com.tn/pc-portable-tunisie/76000-pc-portable-lenovo-v15-i3-1215u-12-go-512-go-ssd-sacoche-offerte.html,PC PORTABLE LENOVO V15 / I5-13420H / 12 Go / 512 Go SSD +  Sacoche  Offerte,,https://www.tunisianet.com.tn/372797-home/pc-portable-lenovo-v15-i3-1215u-12-go-512-go-ssd-sacoche-offerte.jpg,tunisianet,"14"" - 15.6""",Full HD,Intel Core i5 | Intel Core 5,,12 Go,512 Go SSD,,,FreeDos,,"1 529,000 DT"
V3520I5-UBU-16W11P,https://www.tunisianet.com.tn/pc-portable-tunisie/74424-pc-portable-dell-vostro-3520-i5-1235u-16-go-512-go-ssd-windows-11-pro-noir.html,Pc Portable DELL VOSTRO 3520 / i5-1235U / 16 Go / 512 Go SSD / Windows 11 Pro / Noir,,https://www.tunisianet.com.tn/364205-home/pc-portable-dell-vostro-3520-i5-1235u-16-go-512-go-ssd-windows-11-pro-noir.jpg,tunisianet,"14"" - 15.6""",Full HD,Intel Core i5 | Intel Core 5,"i5-1235U, 12è Génération, up to 4.4 GHz, 12 Mo de mémoire cache",16 Go,512 Go SSD,,Graphique Intégrée,Windows 11,,"1 535,000 DT"
LAP-I5-SAC-GRIS,https://www.tunisianet.com.tn/pc-portable-tunisie/85550-pc-portable-lenovo-ideapad-slim-3-15irh10-i5-13420h-8-go-512-go-ssd-gris-avec-sac-a-dos-lenovo-original-gris-offert.html,Pc Portable Lenovo IdeaPad Slim 3 15IRH10 / i5-13420H / 8 Go / 512 Go SSD / Gris Avec Sac à dos Lenovo Original Gris Offert,,https://www.tunisianet.com.tn/426974-home/pc-portable-lenovo-ideapad-slim-3-15irh10-i5-13420h-8-go-512-go-ssd-gris-avec-sac-a-dos-lenovo-original-gris-offert.jpg,tunisianet,"14"" - 15.6""",WUXGA,Intel Core i5 | Intel Core 5,"Intel Core i5-13420H (3.4 GH up to 4.60, 12 Mo de mémoire cache)",8 Go,512 Go SSD,,Graphique Intégrée,FreeDos,,"1 539,000 DT"
83ER00H5FG-2Y,https://www.tunisianet.com.tn/pc-portable-tunisie/78208-pc-portable-lenovo-ideapad-slim-3-15iah8-i5-12450h-16-go-512-go-ssd-gris-avec-sacoche-lenovo-offerte.html,Pc Portable Lenovo IdeaPad Slim 3 15IAH8 / i5-12450H / 16 Go / 512 Go SSD / Gris Avec SACOCHE LENOVO Offerte,,https://www.tunisianet.com.tn/387890-home/pc-portable-lenovo-ideapad-slim-3-15iah8-i5-12450h-16-go-512-go-ssd-gris-avec-sacoche-lenovo-offerte.jpg,tunisianet,"14"" - 15.6""",Full HD,Intel Core i5 | Intel Core 5,"Intel Core i5-12450H, 3.3 Ghz up to 4.4 Ghz, 12 Mo de mémoire cache",16 Go,512 Go SSD,,Graphique Intégrée,FreeDos,,"1 539,000 DT"
LAP-I5-SAC,https://www.tunisianet.com.tn/pc-portable-tunisie/85533-pc-portable-lenovo-ideapad-slim-3-15irh10-i5-13420h-8-go-512-go-ssd-gris-avec-sacoche-lenovo-originale-offerte.html,Pc Portable Lenovo IdeaPad Slim 3 15IRH10 / i5-13420H / 8 Go / 512 Go SSD / Gris Avec Sac à dos Lenovo Original Offert,,https://www.tunisianet.com.tn/426887-home/pc-portable-lenovo-ideapad-slim-3-15irh10-i5-13420h-8-go-512-go-ssd-gris-avec-sacoche-lenovo-originale-offerte.jpg,tunisianet,"14"" - 15.6""",WUXGA,Intel Core i5 | Intel Core 5,"Intel Core i5-13420H (3.4 GH up to 4.60, 12 Mo de mémoire cache)",8 Go,512 Go SSD,,Graphique Intégrée,FreeDos,,"1 539,000 DT"
V3520I5-UBU-32,https://www.tunisianet.com.tn/pc-portable-tunisie/77608-pc-portable-dell-vostro-3520-i5-1235u-16-go-512-go-ssd-noir.html,Pc Portable DELL VOSTRO 3520 / i5-1235U / 32 Go / 512 Go SSD / Noir,,https://www.tunisianet.com.tn/382610-home/pc-portable-dell-vostro-3520-i5-1235u-16-go-512-go-ssd-noir.jpg,tunisianet,"14"" - 15.6""",Full HD,Intel Core i5 | Intel Core 5,"i5-1235U, 12è Génération, up to 4.4 GHz, 12 Mo de mémoire cache",32 Go,512 Go SSD,,Graphique Intégrée,FreeDos,,"1 545,000 DT"
V3520I5-UBU-16W11PSAC,https://www.tunisianet.com.tn/pc-portable-tunisie/83051-pc-portable-dell-vostro-3520-i5-1235u-16-go-512-go-ssd-windows-11-pro-noir-avec-sac-a-dos-pour-pc-portable-156-bag-028-noir.html,"Pc Portable DELL VOSTRO 3520 / i5-1235U / 16 Go / 512 Go SSD / Windows 11 Pro / Noir Avec Sac à Dos Pour Pc Portable 15.6"" BAG 028 Noir",,https://www.tunisianet.com.tn/413853-home/pc-portable-dell-vostro-3520-i5-1235u-16-go-512-go-ssd-windows-11-pro-noir-avec-sac-a-dos-pour-pc-portable-156-bag-028-noir.jpg,tunisianet,"14"" - 15.6""",Full HD,Intel Core i5 | Intel Core 5,"i5-1235U, 12è Génération, up to 4.4 GHz, 12 Mo de mémoire cache",16 Go,512 Go SSD,,Graphique Intégrée,Windows 11,,"1 545,000 DT"
