reference,link,name,brand,image_url,store,screen_size,processor,ram,SSD,HDD,gpu,os,gamer,price
GIGABYTE-G5KF5-I5-32,https://spacenet.tn/pc-portable-gamer-tunisie/78932-pc-portable-gamer-gigabyte-g5-kf5-i5-13gen-32go-1to-ssd.html,Pc Portable Gamer Gigabyte G5 KF5 i5 13Gén 32Go 1To SSD,Gigabyte,https://spacenet.tn/231926-home_default/pc-portable-gamer-gigabyte-g5-kf5-i5-13gen-32go-1to-ssd.jpg,SpaceNet,15.6,Intel Core i5,32,1024,0,Nvidia GeForce,FreeDos,1,3319.0
21JK001PFE-24,https://spacenet.tn/pc-portables-pro-tunisie/67878-pc-portable-lenovo-thinkpad-e14-gen-5-i7-13gen-24go-512go-ssd-gris.html,Pc Portable Lenovo ThinkPad E14 Gen 5 i7 13Gén 24Go 512Go SSD Gris,Lenovo,https://spacenet.tn/182971-home_default/pc-portable-lenovo-thinkpad-e14-gen-5-i7-13gen-24go-512go-ssd-gris.jpg,SpaceNet,14.0,Intel Core i7,24,512,0,Nvidia GeForce,FreeDos,0,3319.0
83DV00JUFG-24,https://spacenet.tn/pc-portable-gamer-tunisie/82622-pc-portable-gamer-lenovo-loq-15irx9-i7-13gen-24go-512go-ssd.html,Pc Portable Gamer Lenovo LOQ 15IRX9 i7 13Gén 24Go 512Go SSD,Lenovo,https://spacenet.tn/249829-home_default/pc-portable-gamer-lenovo-loq-15irx9-i7-13gen-24go-512go-ssd.jpg,SpaceNet,15.6,Intel Core i7,24,512,0,Nvidia GeForce,FreeDos,1,3319.0
511604-G5-20-W11,https://spacenet.tn/pc-portable-gamer-tunisie/68437-pc-portable-dell-5500-g5-i5-10300h-20go-1to-ssd-w11-noir.html,Pc Portable Dell 5500 G5 I5-10300H 20Go 1To SSD W11 Noir,Dell,https://spacenet.tn/186307-home_default/pc-portable-dell-5500-g5-i5-10300h-20go-1to-ssd-w11-noir.jpg,SpaceNet,15.6,Intel Core i5,20,1024,0,Nvidia GeForce,Windows,1,3334.0
615763-5420-W11,https://spacenet.tn/pc-portables-pro-tunisie/68439-pc-portable-dell-latitude-5420-i7-11gen-8-go-256-go-ssd-w11-silver.html,Pc Portable Dell Latitude 5420 i7 11Gén 8 Go 256 Go SSD W11 Silver,Dell,https://spacenet.tn/231345-home_default/pc-portable-dell-latitude-5420-i7-11gen-8-go-256-go-ssd-w11-silver.jpg,SpaceNet,14.0,Intel Core i7,8,256,0,Intel,Windows,0,3339.0
21C3002RFE,https://spacenet.tn/pc-portables-pro-tunisie/57985-pc-portable-lenovo-thinkpad-l15-gen-3-i5-12gen-8go-256-go-ssd-noir-21c3002rfe.html,Pc Portable Lenovo ThinkPad L15 Gen 3 i5 12Gén 8Go 256 Go SSD Noir (21C3002RFE),Lenovo,https://spacenet.tn/148900-home_default/pc-portable-lenovo-thinkpad-l15-gen-3-i5-12gen-8go-256-go-ssd-noir-21c3002rfe.jpg,SpaceNet,15.6,Intel Core i5,8,256,0,Intel,Windows,0,3349.0
GIGABYTE-G5MF5-I7-32,https://spacenet.tn/pc-portable-gamer-tunisie/70759-pc-portable-gamer-gigabyte-g5mf5-i7-13gen-32go-1to-ssd-noir.html,Pc Portable Gamer Gigabyte G5MF5 i7 13Gén 32Go 1To SSD Noir,Gigabyte,https://spacenet.tn/194612-home_default/pc-portable-gamer-gigabyte-g5mf5-i7-13gen-32go-1to-ssd-noir.jpg,SpaceNet,15.6,Intel Core i7,32,1024,0,Nvidia GeForce,FreeDos,1,3349.0
9S7-158571-1692-24,https://spacenet.tn/msi-gaming/86026-pc-portable-gamer-msi-katana-15-b13vfk-i5-13gen-24go-512go-ssd-rtx-4060-windows-11.html,Pc Portable Gamer MSI Katana 15 B13VFK i5 13Gén 24Go 512Go SSD RTX 4060 Windows 11,Msi,https://spacenet.tn/261178-home_default/pc-portable-gamer-msi-katana-15-b13vfk-i5-13gen-24go-512go-ssd-rtx-4060-windows-11.jpg,SpaceNet,15.6,Intel Core i5,24,512,0,Nvidia GeForce,Windows,1,3349.0
82NL003YFE-24,https://spacenet.tn/pc-portable-gamer-tunisie/52385-pc-portable-lenovo-legion-5-15imh6-i5-10gen-24go-512-go-ssd-noir.html,Pc Portable Lenovo Légion 5 15IMH6 I5 10Gén 24Go 512 Go SSD Noir,Lenovo,https://spacenet.tn/251622-home_default/pc-portable-lenovo-legion-5-15imh6-i5-10gen-24go-512-go-ssd-noir.jpg,SpaceNet,15.6,Intel Core i5,24,512,0,Nvidia GeForce,FreeDos,1,3355.0
5535G15-R5/1T,https://spacenet.tn/pc-portable-gamer-tunisie/86464-pc-portable-gamer-dell-g15-5535-amd-ryzen-5-16go-1to-ssd-windows-11.html,Pc Portable Gamer Dell G15 5535 AMD Ryzen 5 16Go 1To SSD Windows 11,Dell,https://spacenet.tn/264034-home_default/pc-portable-gamer-dell-g15-5535-amd-ryzen-5-16go-1to-ssd-windows-11.jpg,SpaceNet,15.6,AMD Ryzen 5,16,1024,0,Nvidia GeForce,Windows,1,3359.0
82NL003YFE-W11,https://spacenet.tn/pc-portable-gamer-tunisie/74606-pc-portable-lenovo-legion-5-15imh6-i5-10gen-16go-512-go-ssd-noir-w11.html,Pc Portable Lenovo Légion 5 15IMH6 I5 10Gén 16Go 512 Go SSD Noir W11,Lenovo,https://spacenet.tn/251624-home_default/pc-portable-lenovo-legion-5-15imh6-i5-10gen-16go-512-go-ssd-noir-w11.jpg,SpaceNet,15.6,Intel Core i5,16,512,0,Nvidia GeForce,Windows,1,3359.0
9S7-17L541-419-W11,https://spacenet.tn/msi-gaming/74634-pc-portable-msi-gaming-katana-i5-12gen-8go-512go-ssd-w11-noir.html,Pc Portable MSI Gaming Katana i5 12Gén 8Go 512Go SSD W11 Noir,Msi,https://spacenet.tn/251054-home_default/pc-portable-msi-gaming-katana-i5-12gen-8go-512go-ssd-w11-noir.jpg,SpaceNet,17.3,Intel Core i5,8,512,0,Nvidia GeForce,Windows,1,3359.0
21MA001LFE-32,https://spacenet.tn/pc-portables-pro-tunisie/79219-pc-portable-lenovo-thinkbook-e16-g2-ultra-7-32go-512go-ssd.html,Pc Portable Lenovo ThinkPad E16 G2 Ultra 7 32Go 512Go SSD,Lenovo,https://spacenet.tn/233605-home_default/pc-portable-lenovo-thinkbook-e16-g2-ultra-7-32go-512go-ssd.jpg,SpaceNet,16.0,Intel Core Ultra,32,512,0,Intel,FreeDos,0,3365.0
511604-G5-32,https://spacenet.tn/pc-portable-gamer-tunisie/43541-pc-portable-dell-5500-g5-i5-10300h-32go-1to-ssd-noir.html,Pc Portable Dell 5500 G5 I5-10300H 32Go 1To SSD Noir,Dell,https://spacenet.tn/70218-home_default/pc-portable-dell-5500-g5-i5-10300h-32go-1to-ssd-noir.jpg,SpaceNet,15.6,Intel Core i5,32,1024,0,Nvidia GeForce,FreeDos,1,3374.0
511604-G5-24-W11,https://spacenet.tn/pc-portable-gamer-tunisie/68442-pc-portable-dell-5500-g5-i5-10300h-24go-1to-ssd-w11-noir.html,Pc Portable Dell 5500 G5 I5-10300H 24Go 1To SSD W11 Noir,Dell,https://spacenet.tn/186325-home_default/pc-portable-dell-5500-g5-i5-10300h-24go-1to-ssd-w11-noir.jpg,SpaceNet,15.6,Intel Core i5,24,1024,0,Nvidia GeForce,Windows,1,3374.0
GIGABYTE-G6MF-4050-24,https://spacenet.tn/pc-portable-gamer-tunisie/82530-pc-portable-gamer-gigabyte-g6-mf-i7-13gen-24go-1to-ssd.html,Pc Portable Gamer Gigabyte G6 MF I7 13Gén 24Go 1To SSD,Gigabyte,https://spacenet.tn/249336-home_default/pc-portable-gamer-gigabyte-g6-mf-i7-13gen-24go-1to-ssd.jpg,SpaceNet,16.0,Intel Core i7,24,1024,0,Nvidia GeForce,FreeDos,1,3379.0
TUF507NUR-LP059W-16,https://spacenet.tn/asus-gaming/87854-pc-portable-gamer-asus-tuf-gaming-a15-tuf507nur-amd-ryzen-7-16go-512go-ssd-windows-11.html,Pc Portable Gamer Asus Tuf Gaming A15 TUF507NUR AMD Ryzen 7 16Go 512Go SSD Windows 11,Asus,https://spacenet.tn/272082-home_default/pc-portable-gamer-asus-tuf-gaming-a15-tuf507nur-amd-ryzen-7-16go-512go-ssd-windows-11.jpg,SpaceNet,15.6,AMD Ryzen 7,16,512,0,Nvidia GeForce,Windows,1,3379.0
FX507VU-LP214W,https://spacenet.tn/pc-portable-gamer-tunisie/71251-pc-gamer-asus-tuf-gaming-f15-fx507vu-i7-13gen-8go-512go-ssd-noir.html,Pc Gamer Asus Tuf Gaming F15 FX507VU i7 13Gén 8Go 512Go SSD Noir,Asus,https://spacenet.tn/196513-home_default/pc-gamer-asus-tuf-gaming-f15-fx507vu-i7-13gen-8go-512go-ssd-noir.jpg,SpaceNet,15.6,Intel Core i7,8,512,0,Nvidia GeForce,Windows,1,3395.0
21JN007VFE-40,https://spacenet.tn/pc-portables-pro-tunisie/74919-pc-portable-lenovo-thinkpad-e16-gen1-i7-13gen-40go-512go-ssd-noir.html,Pc Portable Lenovo ThinkPad E16 Gen1 i7 13Gen 40Go 512Go SSD Noir,Lenovo,https://spacenet.tn/223109-home_default/pc-portable-lenovo-thinkpad-e16-gen1-i7-13gen-40go-512go-ssd-noir.jpg,SpaceNet,16.0,Intel Core i7,40,512,0,Nvidia GeForce,FreeDos,0,3399.0
9S7-158571-1696-24,https://spacenet.tn/msi-gaming/87430-pc-portable-gamer-msi-katana-15-b13vek-i7-13gen-16go-512go-ssd-rtx-4050.html,Pc Portable Gamer MSI Katana 15 B13VEK i7 13Gén 24Go 512Go SSD RTX 4050,Msi,https://spacenet.tn/269446-home_default/pc-portable-gamer-msi-katana-15-b13vek-i7-13gen-16go-512go-ssd-rtx-4050.jpg,SpaceNet,15.6,Intel Core i7,24,512,0,Nvidia GeForce,FreeDos,1,3399.0
82NL003YFE-32,https://spacenet.tn/pc-portable-gamer-tunisie/52386-pc-portable-lenovo-legion-5-15imh6-i5-10gen-32go-512-go-ssd-noir.html,Pc Portable Lenovo Légion 5 15IMH6 I5 10Gén 32Go 512 Go SSD Noir,Lenovo,https://spacenet.tn/251621-home_default/pc-portable-lenovo-legion-5-15imh6-i5-10gen-32go-512-go-ssd-noir.jpg,SpaceNet,15.6,Intel Core i5,32,512,0,Nvidia GeForce,FreeDos,1,3409.0
TUF507NUR-LP059W-24,https://spacenet.tn/asus-gaming/87856-pc-portable-gamer-asus-tuf-gaming-a15-tuf507nur-amd-ryzen-7-24go-512go-ssd-windows-11.html,Pc Portable Gamer Asus Tuf Gaming A15 TUF507NUR AMD Ryzen 7 24Go 512Go SSD Windows 11,Asus,https://spacenet.tn/272089-home_default/pc-portable-gamer-asus-tuf-gaming-a15-tuf507nur-amd-ryzen-7-24go-512go-ssd-windows-11.jpg,SpaceNet,15.6,AMD Ryzen 7,24,512,0,Nvidia GeForce,Windows,1,3419.0
83DV010QFG-W11,https://spacenet.tn/lenovo-loq/87873-pc-portable-gamer-lenovo-loq-15irx9-i7-13gen-16go-512go-ssd-windows11.html,Pc Portable Gamer Lenovo LOQ 15IRX9 i7 13Gén 16Go 512Go SSD Windows11,Lenovo,https://spacenet.tn/274133-home_default/pc-portable-gamer-lenovo-loq-15irx9-i7-13gen-16go-512go-ssd-windows11.jpg,SpaceNet,15.6,Intel Core i7,16,512,0,Nvidia GeForce,Windows,1,3419.0
9S7-158571-1692-32,https://spacenet.tn/msi-gaming/86027-pc-portable-gamer-msi-katana-15-b13vfk-i5-13gen-32go-512go-ssd-rtx-4060-windows-11.html,Pc Portable Gamer MSI Katana 15 B13VFK i5 13Gén 32Go 512Go SSD RTX 4060 Windows 11,Msi,https://spacenet.tn/261185-home_default/pc-portable-gamer-msi-katana-15-b13vfk-i5-13gen-32go-512go-ssd-rtx-4060-windows-11.jpg,SpaceNet,15.6,Intel Core i5,32,512,0,Nvidia GeForce,Windows,1,3419.0
83DV010QFG-24,https://spacenet.tn/lenovo-loq/87876-pc-portable-gamer-lenovo-loq-15irx9-i7-13gen-24go-512go-ssd-windows11.html,Pc Portable Gamer Lenovo LOQ 15IRX9 i7 13Gén 24Go 512Go SSD Windows11,Lenovo,https://spacenet.tn/274131-home_default/pc-portable-gamer-lenovo-loq-15irx9-i7-13gen-24go-512go-ssd-windows11.jpg,SpaceNet,15.6,Intel Core i7,24,512,0,Nvidia GeForce,Windows,1,3429.0
G15-5530-I7-3Y-512,https://spacenet.tn/dell-gaming/82224-pc-portable-gamer-dell-g15-5530-i7-13gen-16go-512go-ssd.html,Pc Portable Gamer Dell G15 5530 I7 13Gén 16Go 512Go SSD,Dell,https://spacenet.tn/248258-home_default/pc-portable-gamer-dell-g15-5530-i7-13gen-16go-512go-ssd.jpg,SpaceNet,15.6,Intel Core i7,16,512,0,Nvidia GeForce,Ubuntu,1,3439.0
845J9EA,https://spacenet.tn/pc-portables-pro-tunisie/68076-pc-portable-hp-envy-x360-15-fe0001nk-i7-13gen-16go-512go-ssd-silver.html,Pc Portable HP ENVY X360 15-FE0001NK i7 13Gén 16Go 512Go SSD Silver,Hp,https://spacenet.tn/184065-home_default/pc-portable-hp-envy-x360-15-fe0001nk-i7-13gen-16go-512go-ssd-silver.jpg,SpaceNet,15.6,Intel Core i7,16,512,0,Intel,Windows,0,3439.0
GIGABYTE-G7KF-QWER,https://spacenet.tn/pc-portable-gamer-tunisie/69617-pc-portable-gamer-gigabyte-g7-kf-i5-12gen-16go-512go-ssd-noir.html,Pc Portable Gamer Gigabyte G7 KF i5 12Gén 16Go 512Go SSD Noir,Gigabyte,https://spacenet.tn/190610-home_default/pc-portable-gamer-gigabyte-g7-kf-i5-12gen-16go-512go-ssd-noir.jpg,SpaceNet,17.3,Intel Core i5,16,512,0,Nvidia GeForce,FreeDos,1,3439.0
83DJ00D4FG,https://spacenet.tn/pc-portables-pro-tunisie/81448-pc-portable-lenovo-yoga-7-2en1-14iml9-ultra-7-16go-1to-ssd.html,Pc Portable Lenovo Yoga 7 2en1 14IML9 Ultra 7 16Go 1To SSD,Lenovo,https://spacenet.tn/244774-home_default/pc-portable-lenovo-yoga-7-2en1-14iml9-ultra-7-16go-1to-ssd.jpg,SpaceNet,14.0,Intel Core Ultra,16,1024,0,Intel,FreeDos,0,3449.0
511604-G5-32-W11,https://spacenet.tn/pc-portable-gamer-tunisie/68444-pc-portable-dell-5500-g5-i5-10300h-32go-1to-ssd-w11-noir.html,Pc Portable Dell 5500 G5 i5-10300H 32Go 1To SSD W11 Noir,Dell,https://spacenet.tn/186333-home_default/pc-portable-dell-5500-g5-i5-10300h-32go-1to-ssd-w11-noir.jpg,SpaceNet,15.6,Intel Core i5,32,1024,0,Nvidia GeForce,Windows,1,3454.0
5430-I7,https://spacenet.tn/pc-portable-tunisie/52444-pc-portable-dell-latitude-5430-i7-12gen-16-go-512go-ssd-gris.html,Pc Portable Dell Latitude 5430 i7 12Gén 16 Go 512Go SSD Gris,Dell,https://spacenet.tn/118892-home_default/pc-portable-dell-latitude-5430-i7-12gen-16-go-512go-ssd-gris.jpg,SpaceNet,14.0,Intel Core i7,16,512,0,Intel,Linux,0,3459.0
GIGABYTE-G6MF-4050-32,https://spacenet.tn/pc-portable-gamer-tunisie/82531-pc-portable-gamer-gigabyte-g6-mf-i7-13gen-32go-1to-ssd.html,Pc Portable Gamer Gigabyte G6 MF I7 13Gén 32Go 1To SSD,Gigabyte,https://spacenet.tn/249341-home_default/pc-portable-gamer-gigabyte-g6-mf-i7-13gen-32go-1to-ssd.jpg,SpaceNet,16.0,Intel Core i7,32,1024,0,Nvidia GeForce,FreeDos,1,3459.0
GIGABYTE-G7KF-QWER-32,https://spacenet.tn/pc-portable-gamer-tunisie/69624-pc-portable-gigabyte-gamer-g7-kf-i5-12gen-32go-512go-ssd-noir.html,Pc Portable Gamer Gigabyte G7 KF i5 12Gén 32Go 512Go SSD Noir,Gigabyte,https://spacenet.tn/190652-home_default/pc-portable-gigabyte-gamer-g7-kf-i5-12gen-32go-512go-ssd-noir.jpg,SpaceNet,17.3,Intel Core i5,32,512,0,Nvidia GeForce,FreeDos,1,3459.0
83DV00JUFG-48,https://spacenet.tn/pc-portable-gamer-tunisie/88878-pc-portable-gamer-lenovo-loq-15irx9-i7-13gen-48go-512go-ssd.html,Pc Portable Gamer Lenovo LOQ 15IRX9 i7 13Gén 48Go 512Go SSD,Lenovo,https://spacenet.tn/278595-home_default/pc-portable-gamer-lenovo-loq-15irx9-i7-13gen-48go-512go-ssd.jpg,SpaceNet,15.6,Intel Core i7,48,512,0,Nvidia GeForce,FreeDos,1,3459.0
FX507VU-LP214W-16,https://spacenet.tn/pc-portable-gamer-tunisie/71257-pc-gamer-asus-tuf-gaming-f15-fx507vu-i7-13gen-16go-512go-ssd-noir.html,Pc Gamer Asus Tuf Gaming F15 FX507VU i7 13Gén 16Go 512Go SSD Noir,Asus,https://spacenet.tn/196534-home_default/pc-gamer-asus-tuf-gaming-f15-fx507vu-i7-13gen-16go-512go-ssd-noir.jpg,SpaceNet,15.6,Intel Core i7,16,512,0,Nvidia GeForce,Windows,1,3469.0
21JK001PFE-40,https://spacenet.tn/pc-portables-pro-tunisie/67879-pc-portable-lenovo-thinkpad-e14-gen-5-i7-13gen-40go-512go-ssd-gris.html,Pc Portable Lenovo ThinkPad E14 Gen 5 i7 13Gén 40Go 512Go SSD Gris,Lenovo,https://spacenet.tn/182976-home_default/pc-portable-lenovo-thinkpad-e14-gen-5-i7-13gen-40go-512go-ssd-gris.jpg,SpaceNet,14.0,Intel Core i7,40,512,0,Nvidia GeForce,FreeDos,0,3469.0
82UD009WFG,https://spacenet.tn/pc-portables-pro-tunisie/55917-pc-portable-lenovo-yoga-6-13alc7-amd-ryzen-7-16go-1to-ssd-vert-82ud009wfg.html,Pc Portable Lenovo Yoga 6 13ALC7 AMD Ryzen 7 16Go 1To SSD Vert (82UD009WFG),Lenovo,https://spacenet.tn/135130-home_default/pc-portable-lenovo-yoga-6-13alc7-amd-ryzen-7-16go-1to-ssd-vert-82ud009wfg.jpg,SpaceNet,13.3,AMD Ryzen 7,16,1024,0,AMD,Windows,0,3489.0
83DV010QFG-24-W11,https://spacenet.tn/lenovo-loq/87874-pc-portable-gamer-lenovo-loq-15irx9-i7-13gen-24go-512go-ssd-windows11.html,Pc Portable Gamer Lenovo LOQ 15IRX9 i7 13Gén 24Go 512Go SSD Windows11,Lenovo,https://spacenet.tn/274132-home_default/pc-portable-gamer-lenovo-loq-15irx9-i7-13gen-24go-512go-ssd-windows11.jpg,SpaceNet,15.6,Intel Core i7,24,512,0,Nvidia GeForce,Windows,1,3489.0
845J9EA-W11,https://spacenet.tn/pc-portables-pro-tunisie/85755-pc-portable-hp-envy-x360-15-fe0001nk-i7-13gen-16go-512go-ssd-windows-11.html,Pc Portable HP ENVY X360 15-FE0001NK i7 13Gén 16Go 512Go SSD Windows 11,Hp,https://spacenet.tn/259201-home_default/pc-portable-hp-envy-x360-15-fe0001nk-i7-13gen-16go-512go-ssd-windows-11.jpg,SpaceNet,15.6,Intel Core i7,16,512,0,Intel,Windows,0,3499.0
MLXY3FN/A,https://spacenet.tn/pc-apple-macbook-tunisie/60922-apple-macbook-air-m2-2022-8go-256go-ssd-silver.html,Apple MacBook Air M2 8Go 256Go SSD Silver,Apple,https://spacenet.tn/290567-home_default/apple-macbook-air-m2-2022-8go-256go-ssd-silver.jpg,SpaceNet,13.6,Apple M-Series,8,256,0,Intel,macOS,0,3499.0
9S7-158571-1696-32,https://spacenet.tn/msi-gaming/87431-pc-portable-gamer-msi-katana-15-b13vek-i7-13gen-32go-512go-ssd-rtx-4050.html,Pc Portable Gamer MSI Katana 15 B13VEK i7 13Gén 32Go 512Go SSD RTX 4050,Msi,https://spacenet.tn/269451-home_default/pc-portable-gamer-msi-katana-15-b13vek-i7-13gen-32go-512go-ssd-rtx-4050.jpg,SpaceNet,15.6,Intel Core i7,32,512,0,Nvidia GeForce,FreeDos,1,3499.0
MLXW3FN/A,https://spacenet.tn/pc-apple-macbook-tunisie/53258-apple-macbook-air-m2-8go-256go-ssd-gris-sideral.html,Apple MacBook Air M2 8Go 256Go SSD Gris Sidéral,Apple,https://spacenet.tn/123044-home_default/apple-macbook-air-m2-8go-256go-ssd-gris-sideral.jpg,SpaceNet,13.0,Apple M-Series,8,256,0,Intel,macOS,0,3499.0
G15-5530-I7-3Y-512-W11,https://spacenet.tn/dell-gaming/82527-pc-portable-gamer-dell-g15-5530-i7-13gen-16go-512go-ssd-windows-11.html,Pc Portable Gamer Dell G15 5530 I7 13Gén 16Go 512Go SSD Windows 11,Dell,https://spacenet.tn/249307-home_default/pc-portable-gamer-dell-g15-5530-i7-13gen-16go-512go-ssd-windows-11.jpg,SpaceNet,15.6,Intel Core i7,16,512,0,Nvidia GeForce,Windows,1,3499.0
FX507VU-LP214W-24,https://spacenet.tn/pc-portable-gamer-tunisie/71259-pc-gamer-asus-tuf-gaming-f15-fx507vu-i7-13gen-24go-512go-ssd-noir.html,Pc Gamer Asus Tuf Gaming F15 FX507VU i7 13Gén 24Go 512Go SSD Noir,Asus,https://spacenet.tn/196540-home_default/pc-gamer-asus-tuf-gaming-f15-fx507vu-i7-13gen-24go-512go-ssd-noir.jpg,SpaceNet,15.6,Intel Core i7,24,512,0,Nvidia GeForce,Windows,1,3509.0
G15-5530-I7-3Y-512-24,https://spacenet.tn/dell-gaming/82341-pc-portable-gamer-dell-g15-5530-i7-13gen-24go-512go-ssd.html,Pc Portable Gamer Dell G15 5530 I7 13Gén 24Go 512Go SSD,Dell,https://spacenet.tn/248797-home_default/pc-portable-gamer-dell-g15-5530-i7-13gen-24go-512go-ssd.jpg,SpaceNet,15.6,Intel Core i7,24,512,0,Nvidia GeForce,Ubuntu,1,3509.0
TUF507NUR-LP059W-32,https://spacenet.tn/asus-gaming/87857-pc-portable-gamer-asus-tuf-gaming-a15-tuf507nur-amd-ryzen-7-32go-512go-ssd-windows-11.html,Pc Portable Gamer Asus Tuf Gaming A15 TUF507NUR AMD Ryzen 7 32Go 512Go SSD Windows 11,Asus,https://spacenet.tn/272094-home_default/pc-portable-gamer-asus-tuf-gaming-a15-tuf507nur-amd-ryzen-7-32go-512go-ssd-windows-11.jpg,SpaceNet,15.6,AMD Ryzen 7,32,512,0,Nvidia GeForce,Windows,1,3509.0
83DV00JUFG-48-W11,https://spacenet.tn/pc-portable-gamer-tunisie/88880-pc-portable-gamer-lenovo-loq-15irx9-i7-13gen-48go-512go-ssd-windows-11.html,Pc Portable Gamer Lenovo LOQ 15IRX9 i7 13Gén 48Go 512Go SSD Windows 11,Lenovo,https://spacenet.tn/278608-home_default/pc-portable-gamer-lenovo-loq-15irx9-i7-13gen-48go-512go-ssd-windows-11.jpg,SpaceNet,15.6,Intel Core i7,48,512,0,Nvidia GeForce,Windows,1,3519.0
GIGABYTE-G7KF-QWER-24,https://spacenet.tn/pc-portable-gamer-tunisie/69620-pc-portable-gigabyte-gamer-g7-kf-i5-12gen-24go-512go-ssd-noir.html,Pc Portable Gamer Gigabyte G7 KF i5 12Gén 24Go 512Go SSD Noir,Gigabyte,https://spacenet.tn/190626-home_default/pc-portable-gigabyte-gamer-g7-kf-i5-12gen-24go-512go-ssd-noir.jpg,SpaceNet,17.3,Intel Core i5,24,512,0,Nvidia GeForce,FreeDos,1,3519.0
83DV010QFG-32-W11,https://spacenet.tn/lenovo-loq/87875-pc-portable-gamer-lenovo-loq-15irx9-i7-13gen-32go-512go-ssd-windows11.html,Pc Portable Gamer Lenovo LOQ 15IRX9 i7 13Gén 32Go 512Go SSD Windows11,Lenovo,https://spacenet.tn/274127-home_default/pc-portable-gamer-lenovo-loq-15irx9-i7-13gen-32go-512go-ssd-windows11.jpg,SpaceNet,15.6,Intel Core i7,32,512,0,Nvidia GeForce,Windows,1,3529.0
GIGABYTE-G5KF5-I7,https://spacenet.tn/pc-portable-gamer-tunisie/70694-pc-portable-gamer-gigabyte-g5-kf5-i7-13gen-16go-512go-ssd-noir.html,Pc Portable Gamer Gigabyte G5 KF5 i7 13Gén 16Go 1 To SSD Noir,Gigabyte,https://spacenet.tn/194473-home_default/pc-portable-gamer-gigabyte-g5-kf5-i7-13gen-16go-512go-ssd-noir.jpg,SpaceNet,15.6,Intel Core i7,16,1024,0,Nvidia GeForce,FreeDos,1,3545.0
G15-5530-I7-3Y-512-32,https://spacenet.tn/dell-gaming/82344-pc-portable-gamer-dell-g15-5530-i7-13gen-32go-512go-ssd.html,Pc Portable Gamer Dell G15 5530 I7 13Gén 32Go 512Go SSD,Dell,https://spacenet.tn/248808-home_default/pc-portable-gamer-dell-g15-5530-i7-13gen-32go-512go-ssd.jpg,SpaceNet,15.6,Intel Core i7,32,512,0,Nvidia GeForce,Ubuntu,1,3549.0
83DV00JUFG-64,https://spacenet.tn/pc-portable-gamer-tunisie/88882-pc-portable-gamer-lenovo-loq-15irx9-i7-13gen-64go-512go-ssd.html,Pc Portable Gamer Lenovo LOQ 15IRX9 i7 13Gén 64Go 512Go SSD,Lenovo,https://spacenet.tn/278623-home_default/pc-portable-gamer-lenovo-loq-15irx9-i7-13gen-64go-512go-ssd.jpg,SpaceNet,15.6,Intel Core i7,64,512,0,Nvidia GeForce,FreeDos,1,3579.0
5430-I7-32,https://spacenet.tn/pc-portables-pro-tunisie/66220-pc-portable-dell-latitude-5430-i7-12gen-32-go-512go-ssd-gris.html,Pc Portable Dell Latitude 5430 i7 12Gén 32 Go 512Go SSD Gris,Dell,https://spacenet.tn/175252-home_default/pc-portable-dell-latitude-5430-i7-12gen-32-go-512go-ssd-gris.jpg,SpaceNet,14.0,Intel Core i7,32,512,0,Intel,Linux,0,3595.0
FX507VU-LP214W-32,https://spacenet.tn/pc-portable-gamer-tunisie/82027-pc-gamer-asus-tuf-gaming-f15-fx507vu-i7-13gen-32go-512go-ssd-noir.html,Pc Gamer Asus Tuf Gaming F15 FX507VU i7 13Gén 32Go 512Go SSD Noir,Asus,https://spacenet.tn/247539-home_default/pc-gamer-asus-tuf-gaming-f15-fx507vu-i7-13gen-32go-512go-ssd-noir.jpg,SpaceNet,15.6,Intel Core i7,32,512,0,Nvidia GeForce,Windows,1,3599.0
83DJ00A8FG,https://spacenet.tn/pc-portables-pro-tunisie/79108-pc-portable-lenovo-yoga-7-2en1-14iml9-ultra-5-16go-512go-ssd-windows-11.html,Pc Portable Lenovo Yoga 7 2en1 14IML9 Ultra 5 16Go 512Go SSD  Windows 11,Lenovo,https://spacenet.tn/233267-home_default/pc-portable-lenovo-yoga-7-2en1-14iml9-ultra-5-16go-512go-ssd-windows-11.jpg,SpaceNet,14.0,Intel Core Ultra,16,512,0,Intel,Windows,0,3609.0
5550I7-1YP,https://spacenet.tn/pc-portables-pro-tunisie/89093-pc-portable-dell-latitude-5550-i7-13gen-8go-512go-ssd.html,Pc Portable Dell Latitude 5550 i7 13Gén 8Go 512Go SSD,Dell,https://spacenet.tn/281537-home_default/pc-portable-dell-latitude-5550-i7-13gen-8go-512go-ssd.jpg,SpaceNet,15.6,Intel Core i7,8,512,0,Intel,Ubuntu,0,3629.0
GIGABYTE-G5KF5-I7-24,https://spacenet.tn/pc-portable-gamer-tunisie/70804-pc-portable-gamer-gigabyte-g5-kf5-i7-13gen-24go-512go-ssd-noir.html,Pc Portable Gamer Gigabyte G5 KF5 i7 13Gén 24Go 1To SSD Noir,Gigabyte,https://spacenet.tn/194787-home_default/pc-portable-gamer-gigabyte-g5-kf5-i7-13gen-24go-512go-ssd-noir.jpg,SpaceNet,15.6,Intel Core i7,24,1024,0,Nvidia GeForce,FreeDos,1,3635.0
