reference,link,name,brand,image_url,store,screen_size,processor,ram,disk_capacity,gpu,os,gamer,price
TUF507NUR-LP059W-32,https://spacenet.tn/asus-gaming/87857-pc-portable-gamer-asus-tuf-gaming-a15-tuf507nur-amd-ryzen-7-32go-512go-ssd-windows-11.html,Pc Portable Gamer Asus Tuf Gaming A15 TUF507NUR AMD Ryzen 7 32Go 512Go SSD Windows 11,Asus,https://spacenet.tn/272094-home_default/pc-portable-gamer-asus-tuf-gaming-a15-tuf507nur-amd-ryzen-7-32go-512go-ssd-windows-11.jpg,SpaceNet,15.6,AMD Ryzen 7,32,512 Go SSD,"Nvidia GeForce RTX 4050, 6 Go De Mémoire Dédiée",Windows 11,Oui,3509.0
FX507VU-LP214W-24,https://spacenet.tn/pc-portable-gamer-tunisie/71259-pc-gamer-asus-tuf-gaming-f15-fx507vu-i7-13gen-24go-512go-ssd-noir.html,Pc Gamer Asus Tuf Gaming F15 FX507VU i7 13Gén 24Go 512Go SSD Noir,Asus,https://spacenet.tn/196540-home_default/pc-gamer-asus-tuf-gaming-f15-fx507vu-i7-13gen-24go-512go-ssd-noir.jpg,SpaceNet,15.6,Intel Core i7,24,512 Go SSD,"Nvidia GeForce RTX 4050, 6 Go De Mémoire Dédiée",Windows 11,Oui,3509.0
V3607VU-RP246-24,https://spacenet.tn/pc-portable-gamer-tunisie/89162-pc-portable-gamer-asus-vivobook-16-v3607vu-intel-core-7-24go-512go-rtx-4050.html,Pc Portable Gamer Asus Vivobook 16 V3607VU Intel Core 7 24Go 512Go RTX 4050,Asus,https://spacenet.tn/281917-home_default/pc-portable-gamer-asus-vivobook-16-v3607vu-intel-core-7-24go-512go-rtx-4050.jpg,SpaceNet,16.0,Intel Core 7,24,512 Go SSD,"Nvidia GeForce RTX 4050, 6 Go De Mémoire Dédiée",Free Dos,Oui,3509.0
83DV00JUFG-48-W11,https://spacenet.tn/pc-portable-gamer-tunisie/88880-pc-portable-gamer-lenovo-loq-15irx9-i7-13gen-48go-512go-ssd-windows-11.html,Pc Portable Gamer Lenovo LOQ 15IRX9 i7 13Gén 48Go 512Go SSD Windows 11,Lenovo,https://spacenet.tn/278608-home_default/pc-portable-gamer-lenovo-loq-15irx9-i7-13gen-48go-512go-ssd-windows-11.jpg,SpaceNet,15.6,Intel Core i7,48,512 Go SSD,"Nvidia GeForce RTX 4050, 6 Go De Mémoire Dédiée",Windows 11 Pro,Oui,3519.0
GIGABYTE-G7KF-QWER-24,https://spacenet.tn/pc-portable-gamer-tunisie/69620-pc-portable-gigabyte-gamer-g7-kf-i5-12gen-24go-512go-ssd-noir.html,Pc Portable Gamer Gigabyte G7 KF i5 12Gén 24Go 512Go SSD Noir,Gigabyte,https://spacenet.tn/190626-home_default/pc-portable-gigabyte-gamer-g7-kf-i5-12gen-24go-512go-ssd-noir.jpg,SpaceNet,17.3,Intel Core i5,24,512 Go SSD,Nvidia GeForce RTX 4060 8Go de Mémoire dédié GDDR6,Free Dos,Oui,3519.0
83DV010QFG-32-W11,https://spacenet.tn/lenovo-loq/87875-pc-portable-gamer-lenovo-loq-15irx9-i7-13gen-32go-512go-ssd-windows11.html,Pc Portable Gamer Lenovo LOQ 15IRX9 i7 13Gén 32Go 512Go SSD Windows11,Lenovo,https://spacenet.tn/274127-home_default/pc-portable-gamer-lenovo-loq-15irx9-i7-13gen-32go-512go-ssd-windows11.jpg,SpaceNet,15.6,Intel Core i7,32,512 Go SSD,"Nvidia GeForce RTX 4050, 6 Go De Mémoire Dédiée",Windows 11 Pro,Oui,3529.0
GIGABYTE-G5KF5-I7,https://spacenet.tn/pc-portable-gamer-tunisie/70694-pc-portable-gamer-gigabyte-g5-kf5-i7-13gen-16go-512go-ssd-noir.html,Pc Portable Gamer Gigabyte G5 KF5 i7 13Gén 16Go 1 To SSD Noir,Gigabyte,https://spacenet.tn/194473-home_default/pc-portable-gamer-gigabyte-g5-kf5-i7-13gen-16go-512go-ssd-noir.jpg,SpaceNet,15.6,Intel Core i7,16,1 To SSD,Nvidia GeForce RTX 4060 8Go DDR6,Free Dos,Oui,3545.0
FX507VU-LP221W,https://spacenet.tn/asus-gaming/88970-pc-portable-gamer-asus-tuf-gaming-a15-fx507vu-i7-13gen-16go-512go-ssd-windows-11.html,Pc Portable Gamer Asus Tuf Gaming A15 FX507VU i7 13Gén 16Go 512Go SSD Windows 11,Asus,https://spacenet.tn/279317-home_default/pc-portable-gamer-asus-tuf-gaming-a15-fx507vu-i7-13gen-16go-512go-ssd-windows-11.jpg,SpaceNet,15.6,Intel Core i7,16,512 Go SSD,"Nvidia GeForce RTX 4050, 6 Go De Mémoire Dédiée",Windows 11,Oui,3549.0
9S7-15K111-1491-32,https://spacenet.tn/pc-portable-gamer-tunisie/81350-pc-portable-gamer-msi-cyborg-15-a13vf-i7-13gen-32go-512go-ssd.html,Pc Portable Gamer MSI Cyborg 15 A13VF i7 13Gén 32Go 512Go SSD,Msi,https://spacenet.tn/243987-home_default/pc-portable-gamer-msi-cyborg-15-a13vf-i7-13gen-32go-512go-ssd.jpg,SpaceNet,15.6,Intel Core i7,32,512 Go SSD,Nvidia GeForce RTX 4060 8Go de Mémoire dédié GDDR6,Free Dos,Oui,3559.0
83DV00JUFG-64,https://spacenet.tn/pc-portable-gamer-tunisie/88882-pc-portable-gamer-lenovo-loq-15irx9-i7-13gen-64go-512go-ssd.html,Pc Portable Gamer Lenovo LOQ 15IRX9 i7 13Gén 64Go 512Go SSD,Lenovo,https://spacenet.tn/278623-home_default/pc-portable-gamer-lenovo-loq-15irx9-i7-13gen-64go-512go-ssd.jpg,SpaceNet,15.6,Intel Core i7,64,512 Go SSD,"Nvidia GeForce RTX 4050, 6 Go De Mémoire Dédiée",Free Dos,Oui,3579.0
5430-I7-32,https://spacenet.tn/pc-portables-pro-tunisie/66220-pc-portable-dell-latitude-5430-i7-12gen-32-go-512go-ssd-gris.html,Pc Portable Dell Latitude 5430 i7 12Gén 32 Go 512Go SSD Gris,Dell,https://spacenet.tn/175252-home_default/pc-portable-dell-latitude-5430-i7-12gen-32-go-512go-ssd-gris.jpg,SpaceNet,14.0,Intel Core i7,32,512 Go SSD,Intel Iris Xe,Linux,Non,3595.0
V3607VU-RP246-32,https://spacenet.tn/pc-portable-gamer-tunisie/89164-pc-portable-gamer-asus-vivobook-16-v3607vu-intel-core-7-32go-512go-rtx-4050.html,Pc Portable Gamer Asus Vivobook 16 V3607VU Intel Core 7 32Go 512Go RTX 4050,Asus,https://spacenet.tn/281925-home_default/pc-portable-gamer-asus-vivobook-16-v3607vu-intel-core-7-32go-512go-rtx-4050.jpg,SpaceNet,16.0,Intel Core 7,32,512 Go SSD,"Nvidia GeForce RTX 4050, 6 Go De Mémoire Dédiée",Free Dos,Oui,3599.0
83DJ00A8FG,https://spacenet.tn/pc-portables-pro-tunisie/79108-pc-portable-lenovo-yoga-7-2en1-14iml9-ultra-5-16go-512go-ssd-windows-11.html,Pc Portable Lenovo Yoga 7 2en1 14IML9 Ultra 5 16Go 512Go SSD  Windows 11,Lenovo,https://spacenet.tn/233267-home_default/pc-portable-lenovo-yoga-7-2en1-14iml9-ultra-5-16go-512go-ssd-windows-11.jpg,SpaceNet,14.0,Intel Ultra 5,16,512 Go SSD,Intel Graphics,Windows 11,Non,3609.0
FX507VU-LP214W-32,https://spacenet.tn/pc-portable-gamer-tunisie/82027-pc-gamer-asus-tuf-gaming-f15-fx507vu-i7-13gen-32go-512go-ssd-noir.html,Pc Gamer Asus Tuf Gaming F15 FX507VU i7 13Gén 32Go 512Go SSD Noir,Asus,https://spacenet.tn/247539-home_default/pc-gamer-asus-tuf-gaming-f15-fx507vu-i7-13gen-32go-512go-ssd-noir.jpg,SpaceNet,15.6,Intel Core i7,32,512 Go SSD,"Nvidia GeForce RTX 4050, 6 Go De Mémoire Dédiée",Windows 11,Oui,3609.0
5550I7-1YP,https://spacenet.tn/pc-portables-pro-tunisie/89093-pc-portable-dell-latitude-5550-i7-13gen-8go-512go-ssd.html,Pc Portable Dell Latitude 5550 i7 13Gén 8Go 512Go SSD,Dell,https://spacenet.tn/281537-home_default/pc-portable-dell-latitude-5550-i7-13gen-8go-512go-ssd.jpg,SpaceNet,15.6,Intel Core i7,8,512 Go SSD,Intel Iris Xe,Ubuntu,Non,3629.0
GIGABYTE-G5KF5-I7-24,https://spacenet.tn/pc-portable-gamer-tunisie/70804-pc-portable-gamer-gigabyte-g5-kf5-i7-13gen-24go-512go-ssd-noir.html,Pc Portable Gamer Gigabyte G5 KF5 i7 13Gén 24Go 1To SSD Noir,Gigabyte,https://spacenet.tn/194787-home_default/pc-portable-gamer-gigabyte-g5-kf5-i7-13gen-24go-512go-ssd-noir.jpg,SpaceNet,15.6,Intel Core i7,24,1 To SSD,Nvidia GeForce RTX 4060 8Go DDR6,Free Dos,Oui,3635.0
83DV00JUFG-64-W11,https://spacenet.tn/pc-portable-gamer-tunisie/88884-pc-portable-gamer-lenovo-loq-15irx9-i7-13gen-64go-512go-ssd.html,Pc Portable Gamer Lenovo LOQ 15IRX9 i7 13Gén 64Go 512Go SSD Windows 11,Lenovo,https://spacenet.tn/278647-home_default/pc-portable-gamer-lenovo-loq-15irx9-i7-13gen-64go-512go-ssd.jpg,SpaceNet,15.6,Intel Core i7,64,512 Go SSD,"Nvidia GeForce RTX 4050, 6 Go De Mémoire Dédiée",Windows 11 Pro,Oui,3639.0
AY2T4EA,https://spacenet.tn/pc-portables-pro-tunisie/84880-pc-portable-hp-envy-x360-14-fc0003nk-ultra-7-16go-1to-ssd-windows-11.html,Pc Portable HP ENVY X360 14-fc0003nk Ultra 7 16Go 1To SSD Windows 11,Hp,https://spacenet.tn/255906-home_default/pc-portable-hp-envy-x360-14-fc0003nk-ultra-7-16go-1to-ssd-windows-11.jpg,SpaceNet,14.0,Intel Ultra 7,16,1 To SSD,Intel UHD,Windows 11,Non,3649.0
5450I7-1YP,https://spacenet.tn/pc-portables-pro-tunisie/89086-pc-portable-dell-latitude-5450-i7-13gen-8go-512go-ssd.html,Pc Portable Dell Latitude 5450 i7 13Gén 8Go 512Go SSD,Dell,https://spacenet.tn/281461-home_default/pc-portable-dell-latitude-5450-i7-13gen-8go-512go-ssd.jpg,SpaceNet,14.0,Intel Core i7,8,512 Go SSD,Intel Iris Xe,Ubuntu,Non,3649.0
5550I7-1YP-W11,https://spacenet.tn/pc-portables-pro-tunisie/89231-pc-portable-dell-latitude-5550-i7-13gen-8go-512go-ssd-windows11.html,Pc Portable Dell Latitude 5550 i7 13Gén 8Go 512Go SSD Windows11,Dell,https://spacenet.tn/282456-home_default/pc-portable-dell-latitude-5550-i7-13gen-8go-512go-ssd-windows11.jpg,SpaceNet,15.6,Intel Core i7,8,512 Go SSD,Intel Iris Xe,Windows 11,Non,3689.0
GIGABYTE-G6KF-I7,https://spacenet.tn/pc-portable-gamer-tunisie/80053-pc-portable-gamer-gigabyte-g6kf-i7-13gen-16go-1to-ssd-windows-11.html,Pc Portable Gamer Gigabyte G6KF I7 13Gén 16Go 1To SSD,Gigabyte,https://spacenet.tn/237559-home_default/pc-portable-gamer-gigabyte-g6kf-i7-13gen-16go-1to-ssd-windows-11.jpg,SpaceNet,16.0,Intel Core i7,16,1 To SSD,Nvidia GeForce RTX 4060 8Go de Mémoire dédié GDDR6,Free Dos,Oui,3699.0
A12VF-695XFR,https://spacenet.tn/pc-portable-gamer-tunisie/65985-pc-portable-msi-gaming-sword-15-a12vf-i5-12gen-8go-512go-ssd-blanc-a12vf-695xfr.html,Pc Portable MSI Gaming Sword 15 A12VF i5 12Gén 8Go 512Go SSD Blanc (A12VF-695XFR),Msi,https://spacenet.tn/174062-home_default/pc-portable-msi-gaming-sword-15-a12vf-i5-12gen-8go-512go-ssd-blanc-a12vf-695xfr.jpg,SpaceNet,15.6,Intel Core i5,8,512 Go SSD,Nvidia GeForce RTX 4060 8Go de Mémoire dédié GDDR6,Free Dos,Oui,3699.0
83DJ00D3FG,https://spacenet.tn/pc-portables-pro-tunisie/81453-pc-portable-lenovo-yoga-7-14iml9-ultra-5-16go-1to-ssd.html,Pc Portable Lenovo Yoga 7 14IML9 Ultra 5 16Go 1To SSD,Lenovo,https://spacenet.tn/244773-home_default/pc-portable-lenovo-yoga-7-14iml9-ultra-5-16go-1to-ssd.jpg,SpaceNet,14.0,Intel Ultra 5,16,1 To SSD,Intel Graphics,Free Dos,Non,3699.0
5550I7-1YP-16,https://spacenet.tn/pc-portables-pro-tunisie/89232-pc-portable-dell-latitude-5550-i7-13gen-16go-512go-ssd.html,Pc Portable Dell Latitude 5550 i7 13Gén 16Go 512Go SSD,Dell,https://spacenet.tn/282462-home_default/pc-portable-dell-latitude-5550-i7-13gen-16go-512go-ssd.jpg,SpaceNet,15.6,Intel Core i7,16,512 Go SSD,Intel Iris Xe,Ubuntu,Non,3699.0
AY2T4EA-W11,https://spacenet.tn/pc-portables-pro-tunisie/85206-pc-portable-hp-envy-x360-14-fc0003nk-ultra-7-16go-1to-ssd-windows-11.html,Pc Portable HP ENVY X360 14-fc0003nk Ultra 7 16Go 1To SSD Windows 11,Hp,https://spacenet.tn/257544-home_default/pc-portable-hp-envy-x360-14-fc0003nk-ultra-7-16go-1to-ssd-windows-11.jpg,SpaceNet,14.0,Intel Ultra 7,16,1 To SSD,Intel UHD,Windows 11 Pro,Non,3709.0
5450I7-1YP-W11,https://spacenet.tn/pc-portables-pro-tunisie/89215-pc-portable-dell-latitude-5450-i7-13gen-8go-512go-ssd-windows-11.html,Pc Portable Dell Latitude 5450 i7 13Gén 8Go 512Go SSD Windows 11,Dell,https://spacenet.tn/282333-home_default/pc-portable-dell-latitude-5450-i7-13gen-8go-512go-ssd-windows-11.jpg,SpaceNet,14.0,Intel Core i7,8,512 Go SSD,Intel Iris Xe,Windows 11,Non,3709.0
A12VF-695XFR-16,https://spacenet.tn/pc-portable-gamer-tunisie/67531-pc-portable-msi-gaming-sword-15-a12vf-i5-12gen-16go-512go-ssd-blanc.html,Pc Portable MSI Gaming Sword 15 A12VF i5 12Gén 16Go 512Go SSD Blanc,Msi,https://spacenet.tn/181492-home_default/pc-portable-msi-gaming-sword-15-a12vf-i5-12gen-16go-512go-ssd-blanc.jpg,SpaceNet,15.6,Intel Core i5,16,512 Go SSD,Nvidia GeForce RTX 4060 8Go de Mémoire dédié GDDR6,Free Dos,Oui,3715.0
5450I7-1YP-16,https://spacenet.tn/pc-portables-pro-tunisie/89216-pc-portable-dell-latitude-5450-i7-13gen-16go-512go-ssd.html,Pc Portable Dell Latitude 5450 i7 13Gén 16Go 512Go SSD,Dell,https://spacenet.tn/282338-home_default/pc-portable-dell-latitude-5450-i7-13gen-16go-512go-ssd.jpg,SpaceNet,14.0,Intel Core i7,16,512 Go SSD,Intel Iris Xe,Ubuntu,Non,3719.0
9S7-15K111-680,https://spacenet.tn/pc-portable-gamer-tunisie/76740-pc-portable-gamer-msi-cyborg-15-a13vf-i5-13gen-16go-512go-ssd-noir.html,Pc Portable Gamer MSI Cyborg 15 A13VF i5 13Gén 16Go 512Go SSD Noir,Msi,https://spacenet.tn/221427-home_default/pc-portable-gamer-msi-cyborg-15-a13vf-i5-13gen-16go-512go-ssd-noir.jpg,SpaceNet,15.6,Intel Core i5,16,512 Go SSD,Nvidia GeForce RTX 4060 8Go DDR6,Windows 11,Oui,3729.0
GIGABYTE-G6KF-I7-24,https://spacenet.tn/pc-portable-gamer-tunisie/82338-pc-portable-gamer-gigabyte-g6kf-i7-13gen-24go-1to-ssd.html,Pc Portable Gamer Gigabyte G6KF I7 13Gén 24Go 1To SSD,Gigabyte,https://spacenet.tn/248784-home_default/pc-portable-gamer-gigabyte-g6kf-i7-13gen-24go-1to-ssd.jpg,SpaceNet,16.0,Intel Core i7,24,1 To SSD,Nvidia GeForce RTX 4060 8Go de Mémoire dédié GDDR6,Free Dos,Oui,3739.0
A12VF-695XFR-W11,https://spacenet.tn/pc-portable-gamer-tunisie/74645-pc-portable-msi-gaming-sword-15-a12vf-i5-12gen-8go-512go-ssd-w11-blanc.html,Pc Portable MSI Gaming Sword 15 A12VF i5 12Gén 8Go 512Go SSD W11 Blanc,Msi,https://spacenet.tn/231343-home_default/pc-portable-msi-gaming-sword-15-a12vf-i5-12gen-8go-512go-ssd-w11-blanc.jpg,SpaceNet,15.6,Intel Core i5,8,512 Go SSD,Nvidia GeForce RTX 4060 8Go de Mémoire dédié GDDR6,Windows 11 Pro,Oui,3739.0
UX3407QA-QD180W,https://spacenet.tn/pc-portable-asus/88999-pc-portable-asus-zenbook-a14-snapdragon-x-x126100-16go-1to-ssd-windows-11.html,Pc Portable Asus ZenBook A14 Snapdragon X X126100 16Go 1To SSD Windows 11,Asus,https://spacenet.tn/286103-home_default/pc-portable-asus-zenbook-a14-snapdragon-x-x126100-16go-1to-ssd-windows-11.jpg,SpaceNet,14.0,Snapdragon X,16,1 To SSD,Qualcomm Adreno,Windows 11,Non,3759.0
5550I7-1YP-16-W11,https://spacenet.tn/pc-portables-pro-tunisie/89234-pc-portable-dell-latitude-5550-i7-13gen-16go-512go-ssd-windows11.html,Pc Portable Dell Latitude 5550 i7 13Gén 16Go 512Go SSD Windows11,Dell,https://spacenet.tn/282474-home_default/pc-portable-dell-latitude-5550-i7-13gen-16go-512go-ssd-windows11.jpg,SpaceNet,15.6,Intel Core i7,16,512 Go SSD,Intel Iris Xe,Windows 11,Non,3759.0
83DJ00D3FG-W11,https://spacenet.tn/pc-portables-pro-tunisie/83279-pc-portable-lenovo-yoga-7-14iml9-ultra-5-16go-1to-ssd-windows-11.html,Pc Portable Lenovo Yoga 7 14IML9 Ultra 5 16Go 1To SSD Windows 11,Lenovo,https://spacenet.tn/252270-home_default/pc-portable-lenovo-yoga-7-14iml9-ultra-5-16go-1to-ssd-windows-11.jpg,SpaceNet,14.0,Intel Ultra 5,16,1 To SSD,Intel Graphics,Windows 11 Pro,Non,3759.0
TP3407SA-QL039W,https://spacenet.tn/pc-portable-asus/88303-pc-portable-asus-vivobook-s14-flip-tp3407sa-ultra-7-16go-512-go-ssd-windows-11.html,Pc Portable Asus Vivobook S14 Flip TP3407SA Ultra 7 16Go 512 Go SSD Windows 11,Asus,https://spacenet.tn/274683-home_default/pc-portable-asus-vivobook-s14-flip-tp3407sa-ultra-7-16go-512-go-ssd-windows-11.jpg,SpaceNet,14.0,Intel Ultra 7,16,512 Go SSD,Intel Arc,Windows 11,Non,3759.0
5440I71Y,https://spacenet.tn/pc-portables-pro-tunisie/81276-pc-portable-dell-latitude-5440-i7-13gen-16go-512go-ssd.html,Pc Portable Dell Latitude 5440 i7 13Gén 16Go 512Go SSD,Dell,https://spacenet.tn/243739-home_default/pc-portable-dell-latitude-5440-i7-13gen-16go-512go-ssd.jpg,SpaceNet,14.0,Intel Core i7,16,512 Go SSD,Intel Iris Xe,Ubuntu,Non,3779.0
5450I7-1YP-16-W11,https://spacenet.tn/pc-portables-pro-tunisie/89217-pc-portable-dell-latitude-5450-i7-13gen-16go-512go-ssd-windows-11.html,Pc Portable Dell Latitude 5450 i7 13Gén 16Go 512Go SSD Windows 11,Dell,https://spacenet.tn/282344-home_default/pc-portable-dell-latitude-5450-i7-13gen-16go-512go-ssd-windows-11.jpg,SpaceNet,14.0,Intel Core i7,16,512 Go SSD,Intel Iris Xe,Windows 11,Non,3779.0
AB1S1EA,https://spacenet.tn/pc-portable-hp-i7/80735-pc-portable-gamer-hp-victus-16-r1006nk-i7-14gen-16go-512go-ssd-windows-11.html,Pc Portable Gamer HP Victus 16-r1006nk i7 14Gén 16Go 512Go SSD Windows 11,Hp,https://spacenet.tn/283051-home_default/pc-portable-gamer-hp-victus-16-r1006nk-i7-14gen-16go-512go-ssd-windows-11.jpg,SpaceNet,16.1,Intel Core i7,16,512 Go SSD,"Nvidia GeForce RTX 3050,6 Go de mémoire dédiée GDDR6",Windows 11,Oui,3779.0
5450I7-1YP-32,https://spacenet.tn/pc-portables-pro-tunisie/89218-pc-portable-dell-latitude-5450-i7-13gen-32go-512go-ssd.html,Pc Portable Dell Latitude 5450 i7 13Gén 32Go 512Go SSD,Dell,https://spacenet.tn/282359-home_default/pc-portable-dell-latitude-5450-i7-13gen-32go-512go-ssd.jpg,SpaceNet,14.0,Intel Core i7,32,512 Go SSD,Intel Iris Xe,Ubuntu,Non,3789.0
A12VF-695XFR-24,https://spacenet.tn/pc-portable-gamer-tunisie/67532-pc-portable-msi-gaming-sword-15-a12vf-i5-12gen-24go-512go-ssd-blanc.html,Pc Portable MSI Gaming Sword 15 A12VF i5 12Gén 24Go 512Go SSD Blanc,Msi,https://spacenet.tn/181497-home_default/pc-portable-msi-gaming-sword-15-a12vf-i5-12gen-24go-512go-ssd-blanc.jpg,SpaceNet,15.6,Intel Core i5,24,512 Go SSD,Nvidia GeForce RTX 4060 8Go de Mémoire dédié GDDR6,Free Dos,Oui,3790.0
5440I71Y-24,https://spacenet.tn/pc-portables-pro-tunisie/81363-pc-portable-dell-latitude-5440-i7-13gen-24go-512go-ssd.html,Pc Portable Dell Latitude 5440 i7 13Gén 24Go 512Go SSD,Dell,https://spacenet.tn/244065-home_default/pc-portable-dell-latitude-5440-i7-13gen-24go-512go-ssd.jpg,SpaceNet,14.0,Intel Core i7,24,512 Go SSD,Intel Iris Xe,Ubuntu,Non,3794.0
5550I7-1YP-32,https://spacenet.tn/pc-portables-pro-tunisie/89233-pc-portable-dell-latitude-5550-i7-13gen-32go-512go-ssd.html,Pc Portable Dell Latitude 5550 i7 13Gén 32Go 512Go SSD,Dell,https://spacenet.tn/282468-home_default/pc-portable-dell-latitude-5550-i7-13gen-32go-512go-ssd.jpg,SpaceNet,15.6,Intel Core i7,32,512 Go SSD,Intel Iris Xe,Ubuntu,Non,3799.0
9S7-15K111-680-24,https://spacenet.tn/pc-portable-gamer-tunisie/86089-pc-portable-gamer-msi-cyborg-15-a13vf-i5-13gen-24go-512go-ssd-noir.html,Pc Portable Gamer MSI Cyborg 15 A13VF i5 13Gén 24Go 512Go SSD Noir,Msi,https://spacenet.tn/261619-home_default/pc-portable-gamer-msi-cyborg-15-a13vf-i5-13gen-24go-512go-ssd-noir.jpg,SpaceNet,15.6,Intel Core i5,24,512 Go SSD,Nvidia GeForce RTX 4060 8Go DDR6,Windows 11,Oui,3809.0
LAT-5440-I7,https://spacenet.tn/pc-portables-pro-tunisie/81347-pc-portable-dell-latitude-5440-i7-13gen-16go-512go-ssd.html,Pc Portable Dell Latitude 5440 i7 13Gén 16Go 512Go SSD,Dell,https://spacenet.tn/244642-home_default/pc-portable-dell-latitude-5440-i7-13gen-16go-512go-ssd.jpg,SpaceNet,14.0,Intel Core i7,16,512 Go SSD,Intel Graphics,Ubuntu,Non,3815.0
G15-5530-I7-3Y-512,https://spacenet.tn/dell-gaming/82224-pc-portable-gamer-dell-g15-5530-i7-13gen-16go-512go-ssd.html,Pc Portable Gamer Dell G15 5530 I7 13Gén 16Go 512Go SSD,Dell,https://spacenet.tn/248258-home_default/pc-portable-gamer-dell-g15-5530-i7-13gen-16go-512go-ssd.jpg,SpaceNet,15.6,Intel Core i7,16,512 Go SSD,"Nvidia GeForce RTX 4050, 6 Go De Mémoire Dédiée",Ubuntu,Oui,3815.0
GIGABYTE-G6KF-I7-32,https://spacenet.tn/pc-portable-gamer-tunisie/82339-pc-portable-gamer-gigabyte-g6kf-i7-13gen-32go-1to-ssd.html,Pc Portable Gamer Gigabyte G6KF I7 13Gén 32Go 1To SSD,Gigabyte,https://spacenet.tn/248793-home_default/pc-portable-gamer-gigabyte-g6kf-i7-13gen-32go-1to-ssd.jpg,SpaceNet,16.0,Intel Core i7,32,1 To SSD,Nvidia GeForce RTX 4060 8Go de Mémoire dédié GDDR6,Free Dos,Oui,3819.0
5550I7-1YP-32-W11,https://spacenet.tn/pc-portables-pro-tunisie/89235-pc-portable-dell-latitude-5550-i7-13gen-32go-512go-ssd-windows11.html,Pc Portable Dell Latitude 5550 i7 13Gén 32Go 512Go SSD Windows11,Dell,https://spacenet.tn/282480-home_default/pc-portable-dell-latitude-5550-i7-13gen-32go-512go-ssd-windows11.jpg,SpaceNet,15.6,Intel Core i7,32,512 Go SSD,Intel Iris Xe,Windows 11,Non,3839.0
AB1S1EA-W11,https://spacenet.tn/pc-portable-gamer-tunisie/80968-pc-portable-gamer-hp-victus-16-r1006nk-i7-14gen-16go-512go-ssd-windows-11.html,Pc Portable Gamer HP Victus 16-r1006nk i7 14Gén 16Go 512Go SSD Windows 11,Hp,https://spacenet.tn/283054-home_default/pc-portable-gamer-hp-victus-16-r1006nk-i7-14gen-16go-512go-ssd-windows-11.jpg,SpaceNet,16.1,Intel Core i7,16,512 Go SSD,"Nvidia GeForce RTX 3050,6 Go de mémoire dédiée GDDR6",Windows 11 Pro,Oui,3839.0
AB1S0EA,https://spacenet.tn/pc-gamer-tunisie/80733-pc-portable-gamer-hp-victus-16-r1005nk-i7-14gen-16go-512go-ssd-windows-11.html,Pc Portable Gamer HP Victus 16-r1005nk i7 14Gén 16Go 512Go SSD Windows 11,Hp,https://spacenet.tn/241381-home_default/pc-portable-gamer-hp-victus-16-r1005nk-i7-14gen-16go-512go-ssd-windows-11.jpg,SpaceNet,16.1,Intel Core i7,16,512 Go SSD,"Nvidia GeForce RTX 4050, 6 Go De Mémoire Dédiée",Windows 11,Oui,3839.0
5440I71Y-W11,https://spacenet.tn/pc-portables-pro-tunisie/81366-pc-portable-dell-latitude-5440-i7-13gen-16go-512go-ssd-windows-11.html,Pc Portable Dell Latitude 5440 i7 13Gén 16Go 512Go SSD Windows 11,Dell,https://spacenet.tn/244085-home_default/pc-portable-dell-latitude-5440-i7-13gen-16go-512go-ssd-windows-11.jpg,SpaceNet,14.0,Intel Core i7,16,512 Go SSD,Intel Iris Xe,Windows 11 Pro,Non,3839.0
N012L545014EMEA-VP-UBU,https://spacenet.tn/pc-portables-pro-tunisie/89062-pc-portable-dell-latitude-5450-ultra-5-16go-512go-ssd.html,Pc Portable Dell Latitude 5450 Ultra 7 16Go 512Go SSD,Dell,https://spacenet.tn/281069-home_default/pc-portable-dell-latitude-5450-ultra-5-16go-512go-ssd.jpg,SpaceNet,14.0,intel core U7,16,512 Go SSD,Intel Graphics,Ubuntu,Non,3839.0
5440I71Y-32,https://spacenet.tn/pc-portables-pro-tunisie/81365-pc-portable-dell-latitude-5440-i7-13gen-32go-512go-ssd.html,Pc Portable Dell Latitude 5440 i7 13Gén 32Go 512Go SSD,Dell,https://spacenet.tn/244076-home_default/pc-portable-dell-latitude-5440-i7-13gen-32go-512go-ssd.jpg,SpaceNet,14.0,Intel Core i7,32,512 Go SSD,Intel Iris Xe,Ubuntu,Non,3849.0
5450I7-1YP-32-W11,https://spacenet.tn/pc-portables-pro-tunisie/89220-pc-portable-dell-latitude-5450-i7-13gen-32go-512go-ssd-windows-11.html,Pc Portable Dell Latitude 5450 i7 13Gén 32Go 512Go SSD Windows 11,Dell,https://spacenet.tn/282371-home_default/pc-portable-dell-latitude-5450-i7-13gen-32go-512go-ssd-windows-11.jpg,SpaceNet,14.0,Intel Core i7,32,512 Go SSD,Intel Iris Xe,Windows 11,Non,3849.0
LAT-5440-I7-24,https://spacenet.tn/pc-portables-pro-tunisie/81391-pc-portable-dell-latitude-5440-i7-13gen-24go-512go-ssd.html,Pc Portable Dell Latitude 5440 i7 13Gén 24Go 512Go SSD,Dell,https://spacenet.tn/244643-home_default/pc-portable-dell-latitude-5440-i7-13gen-24go-512go-ssd.jpg,SpaceNet,14.0,Intel Core i7,24,512 Go SSD,Intel Graphics,Ubuntu,Non,3855.0
